date,SPY,IWM,TLT,LQD,SHV
2018-05-16,239.9578,144.8312,91.5862,84.3169,88.7103
2018-05-17,239.7551,145.4972,91.1235,84.1543,88.7345
2018-05-18,239.1557,145.6862,91.9076,84.5018,88.7345
2018-05-21,240.9539,146.6492,91.9546,84.5535,88.7265
2018-05-22,240.284,145.5872,91.8135,84.4648,88.7265
2018-05-23,240.9451,145.7762,92.4801,84.8271,88.7586
2018-05-24,240.4514,145.8302,93.2171,85.0638,88.7586
2018-05-25,239.8785,145.5692,93.7974,85.3152,88.7828
2018-05-29,237.1197,145.3712,95.8518,85.7662,88.8069
2018-05-30,240.284,147.6753,95.2088,85.4335,88.7908
2018-05-31,238.812,146.4962,95.052,85.3965,88.7988
2018-06-01,241.1566,147.4592,94.5498,85.2326,88.7972
2018-06-04,242.3024,148.2423,93.866,85.0397,88.8053
2018-06-05,242.4787,149.1602,94.0861,85.0991,88.8053
2018-06-06,244.506,150.2403,93.3237,84.7875,88.8053
2018-06-07,244.4795,149.4213,94.2275,85.0694,88.8134
2018-06-08,245.2022,149.8713,93.9446,84.9285,88.8214
2018-06-11,245.5284,150.0963,93.7717,84.8469,88.8295
2018-06-12,245.8458,150.7803,93.7953,84.8543,88.8295
2018-06-13,245.0613,150.1863,93.7481,84.7727,88.8295
2018-06-14,245.6783,150.9873,94.5262,85.1584,88.8456
2018-06-15,245.3648,151.0323,94.6127,85.0397,88.8536
2018-06-18,244.8602,151.7433,94.5262,84.9507,88.8536
2018-06-19,243.9216,151.7523,95.0763,84.9952,88.8697
2018-06-20,244.3378,152.9763,94.2433,84.5205,88.8617
2018-06-21,242.8061,151.5454,94.7384,84.4538,88.8939
2018-06-22,243.2488,151.0413,94.7306,84.5576,88.8939
2018-06-25,239.9375,148.5753,94.9428,84.476,88.9019
2018-06-26,240.4687,149.4393,95.0763,84.7579,88.91
2018-06-27,238.4766,147.0452,95.9723,85.0472,88.918
2018-06-28,239.8401,147.4953,95.9959,84.9359,88.91
2018-06-29,240.1854,147.3963,95.6658,84.9804,88.9341
2018-07-02,240.6989,148.4133,95.591,84.9915,88.935
2018-07-03,239.849,149.0049,96.103,85.3041,88.943
2018-07-05,241.8056,150.703,96.3787,85.5718,88.9591
2018-07-06,243.8508,151.9767,96.6938,85.6909,88.9591
2018-07-09,246.0466,152.9342,96.0715,85.7505,88.9591
2018-07-10,246.932,152.2386,96.0636,85.6537,88.9591
2018-07-11,245.1257,150.9469,96.4339,85.8248,88.9753
2018-07-12,247.3481,151.6786,96.426,86.0108,88.9833
2018-07-13,247.5428,151.2269,96.6702,86.0778,88.9833
2018-07-16,247.3215,150.6399,96.2684,85.9364,88.9913
2018-07-17,248.3221,151.3082,96.0872,85.8769,88.9913
2018-07-18,248.8443,151.7328,95.7013,85.862,88.9994
2018-07-19,247.9058,152.8077,96.3078,85.9959,88.9994
2018-07-20,247.6226,152.1844,95.1262,85.743,89.0075
2018-07-23,248.083,152.3742,93.9525,85.4007,89.0156
2018-07-24,249.3313,150.7482,94.2755,85.6686,89.0156
2018-07-25,251.4562,151.2992,94.1258,85.7802,89.0237
2018-07-26,250.863,152.1122,93.9446,85.862,89.0398
2018-07-27,249.1631,149.2759,94.1022,85.9736,89.0317
2018-07-30,247.8616,148.3184,93.7792,85.8546,89.0398
2018-07-31,249.0835,149.8269,94.2912,86.1224,89.0478
2018-08-01,248.6673,149.7275,93.5231,85.8187,89.0518
2018-08-02,250.0219,150.8205,93.6572,85.9231,89.068
2018-08-03,251.0933,150.2966,94.123,86.1918,89.0842
2018-08-06,252.014,151.1366,94.1783,86.2739,89.0761
2018-08-07,252.8463,151.498,93.6888,86.0053,89.0842
2018-08-08,252.74,151.3625,93.7835,85.8709,89.0842
2018-08-09,252.3947,151.7509,94.5731,85.9381,89.1003
2018-08-10,250.7036,151.3263,95.2599,86.0799,89.1165
2018-08-13,249.7652,150.4411,95.0625,86.0575,89.1084
2018-08-14,251.3588,151.9315,94.8494,86.1694,89.1246
2018-08-15,249.4819,150.0256,95.402,86.3485,89.1246
2018-08-16,251.5005,151.4167,95.3941,86.4604,89.1327
2018-08-17,252.3858,152.067,95.5126,86.535,89.1488
2018-08-20,252.926,152.4916,96.1521,86.7589,89.1569
2018-08-21,253.5191,154.2439,95.8284,86.5425,89.1649
2018-08-22,253.3687,154.6233,96.2073,86.535,89.173
2018-08-23,253.0322,154.1536,96.3573,86.5649,89.1649
2018-08-24,254.5551,154.9937,96.5468,86.7365,89.173
2018-08-27,256.5649,155.2195,95.9942,86.6022,89.173
2018-08-28,256.6889,155.364,95.4179,86.2739,89.1811
2018-08-29,258.07,155.8156,95.5442,86.1843,89.1892
2018-08-30,257.0252,155.6892,95.7494,86.2664,89.1973
2018-08-31,257.0341,156.2854,95.5284,86.1395,89.2053
2018-09-04,256.5914,155.5898,94.976,85.9809,89.2158
2018-09-05,255.9007,155.1743,94.7228,85.9285,89.2239
2018-09-06,255.1306,154.1265,95.071,86.168,89.232
2018-09-07,254.6347,154.0452,94.2639,85.8088,89.2401
2018-09-10,255.0774,154.2349,94.6121,86.0932,89.2482
2018-09-11,255.9185,154.4878,93.892,85.8986,89.2482
2018-09-12,255.9805,154.1175,94.1136,86.0707,89.2563
2018-09-13,257.4945,154.1536,94.256,86.2503,89.2482
2018-09-14,257.5388,154.804,93.805,86.1456,89.2563
2018-09-17,256.1753,153.16,93.805,86.0932,89.2725
2018-09-18,257.5653,153.8013,92.8238,85.7414,89.2643
2018-09-19,257.8398,153.2413,92.2699,85.6142,89.2563
2018-09-20,259.9293,154.6594,92.6972,85.8387,89.2725
2018-09-21,259.6918,153.9187,92.6577,85.8536,89.2886
2018-09-24,258.8292,153.3497,92.4203,85.6591,89.2886
2018-09-25,258.589,153.5845,92.3253,85.6591,89.2886
2018-09-26,257.8152,152.1807,92.9742,85.9659,89.3048
2018-09-27,258.5356,152.1898,93.0375,86.0782,89.321
2018-09-28,258.5623,152.6517,92.7921,86.0183,89.3291
2018-10-01,259.4606,150.6411,92.1109,85.8997,89.3388
2018-10-02,259.3094,149.0108,92.674,85.9748,89.3307
2018-10-03,259.4517,150.315,91.0641,85.4718,89.3469
2018-10-04,257.4239,148.2049,90.4218,85.1189,89.3631
2018-10-05,255.9831,146.8644,89.6446,84.7886,89.3631
2018-10-08,255.9831,146.5565,89.3433,84.6985,89.3712
2018-10-09,255.6096,145.9859,90.2473,84.9387,89.3712
2018-10-10,247.5161,141.7926,90.0015,84.706,89.3712
2018-10-11,242.0642,139.0846,91.0959,85.0589,89.3793
2018-10-12,245.426,139.1119,90.7786,85.0739,89.3955
2018-10-15,244.0475,139.628,90.739,84.9162,89.3955
2018-10-16,249.3839,143.6765,90.9451,85.1339,89.4036
2018-10-17,249.4284,143.0605,90.4059,84.7135,89.3874
2018-10-18,245.8263,140.3798,90.3742,84.7135,89.4279
2018-10-19,245.6929,138.8945,90.1759,84.6084,89.4279
2018-10-22,244.59,138.5956,90.057,84.5033,89.4279
2018-10-23,243.3449,137.3548,90.3425,84.6234,89.436
2018-10-24,235.9719,132.1834,91.0245,84.7435,89.4441
2018-10-25,240.2053,135.0454,90.6438,84.6384,89.4603
2018-10-26,235.9808,133.5691,91.191,84.7811,89.4684
2018-10-29,234.6734,132.8355,90.9848,84.6835,89.4684
2018-10-30,238.1509,135.6069,90.5328,84.4958,89.4765
2018-10-31,240.6945,135.8786,90.0728,84.2556,89.4846
2018-11-01,243.2559,139.0122,90.1563,84.5109,89.4976
2018-11-02,241.8152,139.4741,89.0354,84.172,89.4895
2018-11-05,243.1492,139.3654,89.3852,84.3226,89.4976
2018-11-06,244.6879,140.0538,89.3296,84.4657,89.4895
2018-11-07,249.9264,142.5625,89.4488,84.6842,89.5058
2018-11-08,249.4728,142.1821,89.4409,84.4356,89.5138
2018-11-09,247.0359,139.5465,90.1086,84.4959,89.522
2018-11-12,242.4199,136.7843,90.6969,84.4883,89.5544
2018-11-13,241.9663,136.3495,90.6412,84.3753,89.5463
2018-11-14,240.3121,135.3533,90.6969,84.1493,89.5544
2018-11-15,242.8201,137.2824,90.6572,83.9912,89.5625
2018-11-16,243.4517,137.6084,91.1818,84.1569,89.5707
2018-11-19,239.3338,134.819,91.4362,84.074,89.5869
2018-11-20,234.9046,132.2196,91.468,83.8707,89.595
2018-11-21,235.7051,134.0672,91.4362,84.0515,89.595
2018-11-23,234.1309,133.9404,91.5316,84.0891,89.6194
2018-11-26,237.9108,135.6793,91.3249,84.1268,89.6194
2018-11-27,238.7112,134.5563,91.4282,84.0213,89.6275
2018-11-28,244.2076,137.8802,90.983,84.2473,89.6356
2018-11-29,243.674,137.5088,91.3408,84.0062,89.6437
2018-11-30,245.1593,138.2243,91.6826,83.9535,89.6518
2018-12-03,248.4056,139.5465,92.3336,84.2656,89.66
2018-12-04,240.3566,133.6053,93.8794,84.2807,89.66
2018-12-06,239.9919,133.3155,94.1743,84.5376,89.6843
2018-12-07,234.4155,130.4355,94.3495,84.5452,89.6925
2018-12-10,234.8602,130.0551,94.74,84.802,89.7006
2018-12-11,234.9135,129.9193,94.724,84.9532,89.6925
2018-12-12,236.0964,131.16,94.3018,85.0439,89.7087
2018-12-13,236.0164,129.3033,94.0786,85.2706,89.725
2018-12-14,231.6584,127.3471,94.4053,85.1799,89.7331
2018-12-17,227.1136,124.511,94.9551,85.2706,89.7494
2018-12-18,226.8646,124.3566,95.5237,85.5753,89.7583
2018-12-19,223.4671,121.7667,96.7857,85.5071,89.7665
2018-12-20,219.8296,119.7585,96.4343,85.2266,89.7828
2018-12-21,215.3254,116.6507,96.4183,85.1432,89.799
2018-12-24,209.6358,114.388,96.8976,84.9462,89.7909
2018-12-26,220.2277,119.8857,95.8592,84.8779,89.7909
2018-12-27,221.9184,120.3855,95.8752,84.8779,89.8316
2018-12-28,221.6321,120.7308,96.6819,85.2796,89.8479
2018-12-31,223.5733,121.6759,97.0493,85.5146,89.8316
2019-01-02,223.806,122.3664,97.5604,85.7799,89.8398
2019-01-03,218.4653,120.1765,98.6706,85.8178,89.8723
2019-01-04,225.783,124.6655,97.5285,85.7648,89.8968
2019-01-07,227.5632,126.8464,97.241,85.7723,89.8968
2019-01-08,229.7012,128.791,96.9854,85.9618,89.8886
2019-01-09,230.7747,129.8542,96.8336,86.2877,89.8805
2019-01-10,231.5888,130.5267,96.2106,86.0604,89.9049
2019-01-11,231.6783,130.563,96.5861,86.2195,89.9293
2019-01-14,230.2648,129.2635,96.2266,85.9921,89.9375
2019-01-15,232.9038,130.354,95.8752,86.0452,89.9456
2019-01-16,233.4674,131.3263,95.971,86.212,89.9293
2019-01-17,235.2386,132.5168,95.995,86.3863,89.9538
2019-01-18,238.3697,133.8798,95.4918,86.5379,89.9782
2019-01-22,235.1492,131.7625,96.1388,86.6819,89.9701
2019-01-23,235.6413,131.399,96.0988,86.9017,89.9701
2019-01-24,235.7665,132.1896,96.7298,87.1291,90.0027
2019-01-25,237.7614,133.8888,96.2665,87.2049,90.0027
2019-01-28,235.9543,133.171,96.1708,87.1898,90.0027
2019-01-29,235.6413,132.853,96.6579,87.3792,89.9945
2019-01-30,239.3716,134.3069,96.5861,87.781,90.019
2019-01-31,241.474,135.4519,97.4167,88.3949,90.0515
2019-02-01,241.5902,135.5609,96.8283,88.1843,90.0581
2019-02-04,243.2899,137.1784,96.396,88.0627,90.0581
2019-02-05,244.3098,137.3238,96.8363,88.42,90.0499
2019-02-06,243.9877,137.1511,96.8843,88.2527,90.0744
2019-02-07,241.6618,136.0243,97.5247,88.2375,90.0825
2019-02-08,241.9569,136.1698,97.941,88.458,90.0988
2019-02-11,242.0911,137.3056,97.5567,88.2604,90.0988
2019-02-12,245.2043,139.023,97.3086,88.382,90.0907
2019-02-13,246.0005,139.4138,96.9404,88.1539,90.0988
2019-02-14,245.4548,139.7319,97.4927,88.2527,90.1233
2019-02-15,248.1295,141.9582,97.6448,88.3592,90.1397
2019-02-19,248.5589,142.349,97.893,88.4124,90.1478
2019-02-20,249.06,143.0214,97.6128,88.3364,90.1478
2019-02-21,248.1743,142.4762,96.7402,88.0855,90.1723
2019-02-22,249.713,143.7121,97.3166,88.4808,90.1723
2019-02-25,250.0529,143.7483,97.0285,88.4504,90.1723
2019-02-26,249.874,142.7578,97.5088,88.5873,90.1723
2019-02-27,249.7667,142.9578,96.4041,88.3364,90.1967
2019-02-28,249.3015,142.467,96.0758,88.2147,90.1967
2019-03-01,250.858,143.7938,95.1878,88.0607,90.209
2019-03-04,249.9455,142.4944,95.9339,88.2589,90.2254
2019-03-05,249.6056,141.831,96.1344,88.2895,90.2172
2019-03-06,248.0938,139.0504,96.4874,88.3734,90.2335
2019-03-07,246.0184,137.8326,97.1131,88.6632,90.2499
2019-03-08,245.5264,137.7963,97.5222,88.7776,90.2663
2019-03-11,249.0868,140.2044,97.2334,88.8767,90.2499
2019-03-12,250.0261,140.2771,97.9153,89.1207,90.2663
2019-03-13,251.6811,140.8314,97.7308,88.9758,90.2826
2019-03-14,251.52,140.2589,97.0248,88.8004,90.2826
2019-03-15,252.7627,140.6315,97.6666,89.1207,90.3071
2019-03-18,253.6791,141.5311,97.6104,89.075,90.2908
2019-03-19,253.7421,140.8132,97.3939,89.0902,90.3153
2019-03-20,252.9783,139.6396,98.4126,89.6927,90.3235
2019-03-21,255.8357,141.471,98.6292,89.8605,90.3316
2019-03-22,250.9118,136.3231,100.1614,90.4096,90.3562
2019-03-25,250.7231,136.9245,100.3218,90.5926,90.3562
2019-03-26,252.5919,138.3641,100.2496,90.6308,90.3726
2019-03-27,251.2711,137.8265,101.1722,90.7528,90.3644
2019-03-28,252.2237,139.0566,101.5251,90.8672,90.3889
2019-03-29,253.814,139.4848,101.4289,90.7985,90.397
2019-04-01,256.824,141.0064,99.9882,90.4604,90.3971
2019-04-02,256.9497,140.642,100.1731,90.5828,90.4216
2019-04-03,257.3542,141.3708,99.3048,90.3916,90.4052
2019-04-04,258.037,142.0632,99.5862,90.5369,90.4462
2019-04-05,259.286,143.3936,99.7148,90.6823,90.438
2019-04-08,259.4836,143.1566,99.3611,90.5522,90.4544
2019-04-09,258.1538,141.4073,99.6746,90.7434,90.438
2019-04-10,259.0344,143.3298,99.9158,91.1871,90.4626
2019-04-11,258.9625,143.1475,99.3289,91.0953,90.4872
2019-04-12,260.7147,143.6669,98.6215,91.0418,90.4872
2019-04-15,260.5439,143.2022,98.8707,90.8965,90.479
2019-04-16,260.7147,143.5393,98.2516,90.644,90.4954
2019-04-17,260.0767,142.2273,98.2918,90.6287,90.5199
2019-04-18,260.5888,141.8082,98.8064,90.7052,90.5117
2019-04-22,260.8134,141.4346,98.332,90.5599,90.5117
2019-04-23,263.1584,143.5667,98.541,90.9347,90.5117
2019-04-24,262.5746,144.0131,99.345,91.2407,90.5445
2019-04-25,262.4128,142.8195,99.2003,91.1948,90.5609
2019-04-26,263.6349,144.2045,99.538,91.516,90.5691
2019-04-29,264.0481,144.8969,98.9029,91.1565,90.5691
2019-04-30,264.1829,144.2226,99.4093,91.1948,90.5691
2019-05-01,262.1971,142.856,99.8194,91.1656,90.5838
2019-05-02,261.631,143.5211,99.344,90.8357,90.6003
2019-05-03,264.1919,146.2636,99.626,91.2423,90.6003
2019-05-06,263.1046,146.4275,99.8999,91.3651,90.6085
2019-05-07,258.7108,143.5302,100.6653,91.3574,90.6167
2019-05-08,258.3516,142.8287,100.2303,91.0505,90.6167
2019-05-09,257.5698,142.3093,100.6411,91.1349,90.6413
2019-05-10,258.8637,142.7011,100.5042,91.1886,90.6413
2019-05-13,252.3583,138.1546,101.2937,91.2423,90.6577
2019-05-14,254.6406,139.8948,100.9957,91.3727,90.6659
2019-05-15,256.1321,140.3504,101.616,91.6259,90.6659
2019-05-16,258.5042,141.225,101.2776,91.4801,90.6906
2019-05-17,256.833,139.257,101.5032,91.4878,90.6906
2019-05-20,255.1348,138.2912,101.2937,91.273,90.6824
2019-05-21,257.4351,140.1499,101.1326,91.3497,90.6988
2019-05-22,256.6443,138.9745,101.7126,91.4648,90.707
2019-05-23,253.5085,136.1136,102.8567,91.6643,90.7316
2019-05-24,254.0835,137.3892,102.9453,91.8561,90.7398
2019-05-28,251.7204,136.2959,103.6865,91.9174,90.7398
2019-05-29,250.0311,135.1569,104.0007,91.9558,90.7398
2019-05-30,250.7141,134.7833,104.895,92.4852,90.7645
2019-05-31,247.3356,132.8973,106.2082,92.7,90.789
2019-06-03,246.7067,133.362,106.9186,92.9855,90.8228
2019-06-04,252.0618,136.8152,105.6996,93.0163,90.8146
2019-06-05,254.2453,136.8425,105.1022,92.9547,90.8474
2019-06-06,255.8985,136.4872,105.4412,93.1317,90.8639
2019-06-07,258.4593,137.453,106.3535,93.5473,90.8721
2019-06-10,259.6454,138.2639,105.3524,93.2087,90.8886
2019-06-11,259.5825,137.8539,105.417,93.2933,90.8803
2019-06-12,259.1242,138.0088,105.4977,93.4318,90.8886
2019-06-13,260.1935,139.4666,105.8611,93.6704,90.9297
2019-06-14,259.9059,138.2457,106.1274,93.7089,90.938
2019-06-17,260.0048,139.1994,106.3131,93.755,90.938
2019-06-18,262.7272,140.8177,106.8459,94.3784,90.938
2019-06-19,263.3203,141.3206,106.9993,94.9786,90.938
2019-06-20,265.8362,141.9881,107.2818,95.4943,90.9873
2019-06-21,265.4497,140.7628,106.1032,95.148,90.979
2019-06-24,265.1248,139.053,106.8944,95.3865,90.979
2019-06-25,262.5244,138.2027,107.2253,95.1018,90.979
2019-06-26,262.2625,137.8826,106.5391,94.9094,90.9955
2019-06-27,263.1925,140.4703,107.2899,95.4635,91.0202
2019-06-28,264.5469,142.1801,107.2173,95.7097,91.0037
2019-07-01,266.9485,142.7287,106.9665,95.8911,91.0111
2019-07-02,267.6438,141.86,107.7916,96.1534,91.0276
2019-07-03,269.7836,142.875,108.56,96.4159,91.0523
2019-07-05,269.4766,143.259,107.1202,95.567,91.0276
2019-07-08,267.9959,141.8966,107.2658,95.4358,91.0441
2019-07-09,268.3299,142.0887,107.2253,95.2351,91.0441
2019-07-10,269.6121,142.3356,106.6349,95.4512,91.0606
2019-07-11,270.244,141.6406,105.2113,94.8878,91.0771
2019-07-12,271.4539,142.7379,105.3326,94.9804,91.0606
2019-07-15,271.5443,141.9881,105.9392,95.1425,91.0853
2019-07-16,270.6683,141.9423,105.6238,94.9418,91.0688
2019-07-17,268.8266,140.9274,106.7643,95.4435,91.0935
2019-07-18,269.8106,141.4577,106.7724,95.6673,91.1183
2019-07-19,268.3119,140.644,106.5216,95.5206,91.11
2019-07-22,268.9709,140.516,106.7238,95.8139,91.1347
2019-07-23,270.8941,141.4486,106.1414,95.8679,91.1264
2019-07-24,272.1673,143.7893,106.6025,96.1381,91.1264
2019-07-25,270.867,142.052,106.0929,95.8294,91.1347
2019-07-26,272.6819,143.7345,106.3437,95.9605,91.143
2019-07-29,272.1852,142.7744,106.3761,95.8988,91.143
2019-07-30,271.5172,144.3196,106.6349,95.8679,91.1512
2019-07-31,268.5466,143.1493,107.4923,95.9528,91.1512
2019-08-01,266.2081,141.0737,109.6271,96.7329,91.1925
2019-08-02,264.2037,139.5102,110.6402,96.8336,91.209
2019-08-05,256.2583,135.3225,112.553,96.9032,91.2255
2019-08-06,259.8518,136.566,113.4527,97.5069,91.2338
2019-08-07,260.0053,136.5295,113.4932,97.4914,91.242
2019-08-08,265.1066,139.4736,113.7363,97.7545,91.2585
2019-08-09,263.3008,137.7181,113.5094,97.4682,91.2668
2019-08-12,260.0956,135.9352,115.876,98.0796,91.275
2019-08-13,264.1406,137.3981,115.4789,98.0022,91.2668
2019-08-14,256.3305,133.5578,118.0806,98.2885,91.2833
2019-08-15,257.0077,133.0275,119.3935,98.7684,91.3246
2019-08-16,260.7998,135.8986,118.4372,98.9464,91.3163
2019-08-19,263.9419,137.27,116.7433,98.6213,91.3163
2019-08-20,261.9193,136.374,117.9509,99.1941,91.3328
2019-08-21,264.0502,137.4986,117.1647,99.372,91.3328
2019-08-22,263.969,137.1786,116.3866,99.0083,91.3328
2019-08-23,257.1882,132.9727,118.2993,99.372,91.3576
2019-08-26,260.0323,134.4357,117.8212,99.3798,91.3411
2019-08-27,259.012,132.4424,119.6367,99.9138,91.3493
2019-08-28,260.836,133.9875,119.7907,99.9138,91.3493
2019-08-29,264.1676,136.3374,119.3368,99.6971,91.3658
2019-08-30,264.0502,136.0906,119.3693,99.6816,91.3576
2019-09-03,262.5063,134.0973,119.5235,99.5877,91.3807
2019-09-04,265.4858,135.1762,119.7021,99.7739,91.3973
2019-09-05,268.8988,137.6906,117.5343,99.0445,91.3807
2019-09-06,269.1064,137.0597,118.3706,99.4015,91.4056
2019-09-09,269.2419,138.8976,116.2677,98.672,91.3973
2019-09-10,269.1786,140.6714,114.2298,97.8416,91.3807
2019-09-11,271.0928,143.5516,114.0268,97.764,91.3973
2019-09-12,272.0318,143.5882,113.2798,97.6321,91.4056
2019-09-13,271.8512,143.835,110.8602,96.7552,91.4056
2019-09-16,271.0116,144.3745,112.273,97.2441,91.4056
2019-09-17,271.6978,143.9996,112.882,97.4924,91.4056
2019-09-18,271.8603,143.1127,113.361,97.733,91.4139
2019-09-19,271.8422,142.4178,113.702,98.0124,91.4139
2019-09-20,270.5578,142.1161,115.2041,98.6875,91.4221
2019-09-23,270.4943,142.0063,115.1797,98.6177,91.4304
2019-09-24,268.3718,139.8629,116.5681,98.9281,91.4387
2019-09-25,269.9591,141.3952,114.863,98.3693,91.4469
2019-09-26,269.3968,139.8171,115.6019,98.5789,91.4635
2019-09-27,267.9455,138.6976,115.886,98.6022,91.4718
2019-09-30,269.1881,138.8628,116.1703,98.9281,91.4883
2019-10-01,265.9862,136.1376,116.52,99.0417,91.4999
2019-10-02,261.2875,135.11,116.8047,99.0028,91.533
2019-10-03,263.4283,135.5596,117.8702,99.3918,91.5662
2019-10-04,266.9931,136.8442,118.7405,99.8042,91.5993
2019-10-07,265.841,136.6056,117.7563,99.2984,91.591
2019-10-08,261.714,134.3851,118.0735,99.2128,91.591
2019-10-09,264.1993,134.9999,117.4066,99.2518,91.591
2019-10-10,265.9862,135.5412,115.6579,98.6682,91.6242
2019-10-11,268.7437,137.8352,114.2264,98.4893,91.5993
2019-10-14,268.4443,137.3305,115.056,98.816,91.6159
2019-10-15,271.1021,138.9087,113.6652,98.5515,91.6159
2019-10-16,270.6666,139.0555,113.8034,98.6604,91.6325
2019-10-17,271.4649,140.6979,113.5269,98.8005,91.6656
2019-10-18,270.2766,140.0281,113.5269,98.925,91.6656
2019-10-21,272.1088,141.3402,112.6729,98.6993,91.6573
2019-10-22,271.2199,141.4961,113.3317,98.8705,91.6573
2019-10-23,272.0091,141.6705,113.4455,98.925,91.6573
2019-10-24,272.4535,141.4686,113.2178,99.1428,91.6656
2019-10-25,273.5693,142.221,112.6647,98.9716,91.6822
2019-10-28,275.1112,143.4505,111.6399,98.676,91.6822
2019-10-29,275.0296,143.9185,111.7131,98.4192,91.6822
2019-10-30,275.8732,143.4414,113.348,98.7694,91.6904
2019-10-31,275.1383,142.6339,114.8771,99.3685,91.7319
2019-11-01,277.6873,145.0655,114.5234,99.466,91.7285
2019-11-04,278.803,145.8454,113.0161,98.9979,91.7368
2019-11-05,278.4946,146.0289,111.7451,98.4283,91.7202
2019-11-06,278.558,145.1848,112.4213,98.9823,91.7285
2019-11-07,279.5377,145.5701,110.3844,98.2099,91.7368
2019-11-08,280.2271,145.9647,109.92,98.0772,91.7451
2019-11-11,279.6919,145.6894,109.9933,98.1085,91.7368
2019-11-12,280.2815,145.7353,110.4984,98.2021,91.7534
2019-11-13,280.3721,145.1113,111.2155,98.4361,91.7534
2019-11-14,280.7804,145.0655,112.3643,98.9511,91.7783
2019-11-15,282.8121,145.8178,112.2421,98.9667,91.7783
2019-11-18,283.0207,145.4509,112.4457,99.0759,91.7783
2019-11-19,282.9392,145.9922,113.3827,99.271,91.77
2019-11-20,281.8869,145.4417,114.556,99.4114,91.77
2019-11-21,281.4334,144.726,113.839,99.1773,91.7783
2019-11-22,282.0593,145.1756,113.9856,99.4504,91.7866
2019-11-25,284.2454,148.2586,114.3197,99.7936,91.7949
2019-11-26,284.8893,148.3595,114.9879,100.0512,91.7949
2019-11-27,286.1593,149.4055,114.6538,100.0433,91.8032
2019-11-29,285.0979,148.4329,114.4093,99.8405,91.7949
2019-12-02,282.6762,146.9831,112.884,99.4071,91.8024
2019-12-03,280.7804,146.5152,115.2509,100.1737,91.8356
2019-12-04,282.5128,147.5245,114.1001,100.0408,91.8274
2019-12-05,283.0207,147.6713,113.545,99.9312,91.8356
2019-12-06,285.606,149.3963,112.9166,99.8765,91.8523
2019-12-09,284.7079,149.1119,113.1614,99.8608,91.844
2019-12-10,284.3904,149.2037,113.1696,99.8608,91.844
2019-12-11,285.1978,149.1578,114.0592,100.252,91.8523
2019-12-12,287.6559,150.4424,112.182,99.7904,91.8606
2019-12-13,287.8282,149.8643,113.4797,100.4397,91.8856
2019-12-16,289.8056,150.9206,112.4595,100.2129,91.8772
2019-12-17,289.8691,151.6757,112.3044,100.1347,91.8939
2019-12-18,289.8872,151.9704,111.3822,100.0642,91.8939
2019-12-19,291.0755,152.6243,111.5604,100.1631,91.8938
2019-12-20,292.3516,152.8453,111.7076,100.1317,91.9105
2019-12-23,292.7983,153.1492,111.544,100.1787,91.8938
2019-12-24,292.8073,153.4991,111.8629,100.2807,91.9188
2019-12-26,294.3661,153.4991,112.1326,100.4611,91.9105
2019-12-27,294.2931,152.744,112.2553,100.6023,91.9272
2019-12-30,292.6705,152.3572,111.8465,100.7827,91.9355
2019-12-31,293.3817,152.569,110.7511,100.367,91.9521
2020-01-02,296.1253,152.6703,112.0018,100.5787,91.9688
2020-01-03,293.8829,152.0717,113.7267,100.9239,91.9688
2020-01-06,295.0042,152.2743,113.0809,100.5866,91.9604
2020-01-07,294.1746,151.7679,112.5251,100.3278,91.9771
2020-01-08,295.7425,152.2375,111.7811,100.1866,91.9855
2020-01-09,297.7478,152.4217,112.1735,100.665,91.9855
2020-01-10,296.891,151.8507,113.1709,100.9474,91.9771
2020-01-13,298.9328,152.8361,112.8275,100.7043,91.9855
2020-01-14,298.477,153.3978,113.4079,100.8297,91.9855
2020-01-15,299.1516,154.1346,114.16,101.0494,92.0021
2020-01-16,301.64,156.1238,113.8003,101.1906,92.0187
2020-01-17,302.5788,155.7002,112.8275,101.1749,92.0187
2020-01-21,301.9863,154.4108,114.0129,101.6612,92.027
2020-01-22,302.0228,154.3096,114.4134,101.7161,92.027
2020-01-23,302.3692,154.2082,115.2145,101.8494,92.0437
2020-01-24,299.6802,152.3112,116.1464,102.022,92.052
2020-01-27,294.8765,150.5798,117.953,102.2181,92.0603
2020-01-28,297.9666,151.8323,117.0293,102.1632,92.0603
2020-01-29,297.7205,150.9667,118.1738,102.4926,92.0687
2020-01-30,298.6866,150.9667,118.1901,102.5553,92.077
2020-01-31,293.2631,147.8355,119.2692,102.822,92.0936
2020-02-03,295.4417,149.4839,119.1726,102.741,92.0945
2020-02-04,299.9446,151.7402,117.5677,102.4894,92.0778
2020-02-05,303.4084,154.0793,116.2821,102.4265,92.0861
2020-02-06,304.4293,153.7294,116.8061,102.3793,92.0778
2020-02-07,302.8067,151.8415,118.2636,102.7725,92.1028
2020-02-10,305.0673,152.698,118.5911,103.0163,92.1028
2020-02-11,305.596,153.757,117.9935,102.8669,92.1112
2020-02-12,307.5649,154.8161,117.3957,102.8197,92.1028
2020-02-13,307.2367,155.2213,117.846,102.7489,92.1195
2020-02-14,307.7289,154.6227,118.3619,103.0005,92.1278
2020-02-18,306.9359,154.2911,119.1726,103.1972,92.1278
2020-02-19,308.4034,155.0831,119.1644,103.0556,92.1361
2020-02-20,307.1365,155.4608,120.0979,103.4016,92.1361
